,name,categories,lat,lng,zipcode
39988,SpEGGtacular,Breakfast Spot,27.966352,-82.822799,33767
39989,Island Estates Liquors,Liquor Store,27.97853279,-82.81684875,33767
39990,The Shipwreck,Dive Bar,27.98778263,-82.82641183,33767
39991,Caladesi Island State Park,State / Provincial Park,28.03122805,-82.8194046,34698
39992,Basimo Beach Cafe,Café,27.98206853,-82.82595378,33767
39993,Clearwater Recreation Center,Beach,27.98471793,-82.82407882,33767
39994,Dairy Queen Clearwater Beach,Fast Food Restaurant,27.98511988,-82.82719539,33767
39995,Dunkin',Donut Shop,27.98534119,-82.82688773,33767
39996,Chang Bistro,Thai Restaurant,27.9861075,-82.82669534,33767
39997,Beach Fyre BBQ Grille,BBQ Joint,27.98600027,-82.82664877,33767
39998,Enchanted Inn,Hotel,27.98591055,-82.82400188,33767
39999,Sandpearl Fitness,Gym,27.98277768,-82.82547502,33767
40000,Caffeinated Bakery,Vegetarian / Vegan Restaurant,27.982183,-82.825928,33767
40001,Ciao Ice Cream Bar,Ice Cream Shop,27.982028,-82.825605,33767
40002,Island Dog Outfitters,Clothing Store,27.98211277,-82.82597421,33767
40003,Coral Resort Condominiums,Hotel,27.98178547,-82.82524879,33767
40004,Frenchy's Off the Hook Gift Shop,Gift Shop,27.98202915,-82.82623242,33767
40005,Sandpearl Sandbox,Café,27.98273661,-82.82732809,33767
40006,Fairfield Inn & Suites by Marriott Clearwater Beach,Hotel,27.98801425,-82.82509333,33767
40007,Royal North Beach,Motel,27.98844983,-82.82645058,33767
40008,Palm Pavilion Inn,Hotel,27.9851431,-82.82712731,33767
40009,Sandpearl Market Place,Coffee Shop,27.98850218,-82.82471215,33767
40010,Sportula Store,Sporting Goods Shop,27.98911877,-82.82157113,33767
40011,Island Estates,Housing Development,27.98906788,-82.81977169,33767
40012,Island Yacht Club,Harbor / Marina,27.97910325,-82.82070825,33767
40013,Stingray Beach,Aquarium,27.9767872,-82.81920343,33767
40014,Salon Island Estates,Cosmetics Shop,27.97830372,-82.81691458,33767
40015,Sea Life Safari,Boat or Ferry,27.97639851,-82.81903993,33767
40016,Island estates,Liquor Store,27.97784047,-82.81635761,33767
40017,Walgreens Pharmacy at Largo Diagnostic Clinic,Pharmacy,27.91456829,-82.80227794,33770
40018,Dunkin',Café,27.91448469,-82.80397934,33770
40019,McDonald's,Fast Food Restaurant,27.91716718,-82.80024022,33770
40020,West Bay Oaks Mobile Home & RV Park,RV Park,27.91779999,-82.80536056,33770
40021,Walgreens,Pharmacy,27.9172454,-82.79705107,33770
40022,Your Pizza Shop,Pizza Place,27.90967322,-82.80068831,33770
40023,Amicis Italian Eatery,Italian Restaurant,27.91644554,-82.80690585,33770
40024,SUBWAY,Sandwich Place,27.91704431,-82.80707002,33771
40025,Smokin' BBQ Rib Shack,BBQ Joint,27.91691426,-82.7944977,33770
40026,Save-A-Lot,Grocery Store,27.917198,-82.79614822,33770
40027,Papa John's Pizza,Pizza Place,27.91706856,-82.80721184,33770
40028,Chase Bank,Bank,27.9163678,-82.7968261,33770
40029,Venus Restaurant,American Restaurant,27.91657451,-82.81395105,33770
40030,7-Eleven,Convenience Store,27.9205654,-82.7968585,33770
40031,Family Dollar,Discount Store,27.90913785,-82.795964,33770
40032,Brookdale Pinecrest,Assisted Living,27.9110432,-82.8003665,33770
40033,Pinecrest Golf Course,Golf Course,27.9097681,-82.8007251,33770
40034,Nifty 50's Cafe,Café,27.90897132,-82.79702195,33770
40035,Cody's Original Roadhouse,Steakhouse,27.91653713,-82.8183396,33770
40036,Maggie Mae's on the Bluffs,Breakfast Spot,27.91732121,-82.81988181,33770
40037,Panera Bread,Bakery,27.916241,-82.818909,33770
40038,Sonny's BBQ,BBQ Joint,27.89630638,-82.78769688,33778
40039,Walgreens,Pharmacy,27.8952205,-82.78650999,33771
40040,Publix,Grocery Store,27.89485484,-82.81329435,33778
40041,CPR Cell Phone Repair Largo,Mobile Phone Shop,27.89360722,-82.78445053,33771
40042,Westshore Pizza,Pizza Place,27.91729208,-82.82031314,33770
40043,PetSmart,Pet Store,27.8909516,-82.7851696,33771
40044,Massage Envy - Largo,Spa,27.895459,-82.785674,33771
40045,Publix,Grocery Store,27.89352,-82.78091,33778
40046,TNL Nails & Spa,Cosmetics Shop,27.89185153,-82.78296317,33771
40047,Olive Garden,Italian Restaurant,27.89415252,-82.78575355,33771
40048,Heritage Village,History Museum,27.88124694,-82.81097898,33774
40049,Lowe's Home Improvement,Hardware Store,27.8955904,-82.7930675,33778
40050,Youfit Health Clubs,Gym,27.92563984,-82.78941214,33770
40051,Michaels,Arts & Crafts Store,27.89314854,-82.78367778,33771
40052,Sweet Tomatoes,Salad Place,27.89269712,-82.78663754,33778
40053,Firehouse Subs,Sandwich Place,27.893059,-82.781448,33771
40054,Weight Watchers,Weight Loss Center,27.89355389,-82.78350415,33771
40055,The Spot Sushi Burritos,Asian Restaurant,27.8921584,-82.78439417,33771
40056,Largo Golf Course,Golf Course,27.88692598,-82.82088595,33774
40057,T.J. Maxx,Department Store,27.9300804,-82.7891369,33770
40058,Morgan Park,Beach,27.9284605,-82.84037813,33786
40059,Southwest Recreation Center,Pool,27.89221263,-82.81954018,33774
40060,Orangetheory Fitness,Gym,27.89380792,-82.78412299,33771
40061,Yogurtland,Dessert Shop,27.891025,-82.784205,33771
40062,Golden Wok China Buffet,Chinese Restaurant,27.93006756,-82.78677203,33770
40063,SUBWAY,Sandwich Place,27.9280406,-82.78728657,33770
40064,ABC Fine Wine & Spirits,Liquor Store,27.93172151,-82.78799985,33770
40065,Wild Indian Saloon,Bar,27.9275458,-82.79481379,33770
40066,Dollar General,Discount Store,27.93108671,-82.78865792,33770
40067,Ross Dress for Less,Clothing Store,27.93038261,-82.78767106,33770
40068,Shoe Carnival,Shoe Store,27.930058,-82.787677,33770
40069,Sports Shack,Pizza Place,27.924961,-82.788032,33770
40070,Anytime Fitness,Gym,27.93923,-82.77352,33756
40071,Cafe de Paris,Bakery,27.90523421,-82.84736935,33785
40072,Keegan's Seafood Grille,Seafood Restaurant,27.89879889,-82.84782063,33785
40073,The Kooky Coconut,Ice Cream Shop,27.88956045,-82.84995165,33785
40074,Pizza Shack,Pizza Place,27.88244196,-82.83207107,33774
40075,Seminole Subs,American Restaurant,27.87987128,-82.78677792,33778
40076,Wawa,Convenience Store,27.879838,-82.815444,33774
40077,St. Pete Bagel Co.,Bagel Shop,27.88274112,-82.83205887,33774
40078,Ippolito's Italian Deli,Italian Restaurant,27.879988,-82.8347479,33774
40079,Indian Rocks Beach Access 16th Ave.,Beach,27.90017073,-82.84906187,33785
40080,LuLu's Oyster Bar & Tap House,Seafood Restaurant,27.88445374,-82.84960907,33785
40081,Ready Set Yo Coffee & Frozen Yogurt Bar,Coffee Shop,27.88164363,-82.83060711,33774
40082,Villa Gallace,Italian Restaurant,27.87881578,-82.84995516,33785
40083,Bright House,Business Service,27.90849386,-82.75408234,33771
40084,Paradise,Resort,27.90650446,-82.75573273,33771
40085,PaintRite Painting,Home Service,27.90937175,-82.75631905,33771
40086,Throne Room,Multiplex,27.909775,-82.757788,33771
40087,AT&T Authorized Retailer,Mobile Phone Shop,27.9161006,-82.7620093,33771
40088,Checkers,Fast Food Restaurant,27.91688011,-82.75471509,33771
40089,Adriano's Cafe,American Restaurant,27.91625769,-82.75857895,33771
40090,Family Dollar,Discount Store,27.91375195,-82.74959937,33771
40091,SUBWAY,Sandwich Place,27.91637529,-82.75997121,33771
40092,Rally's,Fast Food Restaurant,27.91610048,-82.76249058,33777
40093,KFC,Fried Chicken Joint,27.91694066,-82.76108698,33771
40094,Dee's Den Liquor Lounge,Lounge,27.90637433,-82.74542919,33771
40095,All About Grills,Food & Drink Shop,27.90398619,-82.76276441,33771
40096,Florida Top Dog All-Stars,Gym,27.90477618,-82.76366365,33771
40097,Bella's Pizza & Grill,Pizza Place,27.90761925,-82.74554747,33771
40098,Haynor's Garden Design,Garden Center,27.90151886,-82.76206403,33771
40099,Pure Nails,Cosmetics Shop,27.91661553,-82.75159945,33771
40100,Farmers Kitchen,American Restaurant,27.9167905,-82.75043544,33771
40101,Dogwater Cafe,Bar,27.902046,-82.74569,33771
40102,Tampa Bay's Dance FX,Dance Studio,27.90295984,-82.74490485,33771
40103,Restaurant Depot,Kitchen Supply Store,27.88481352,-82.76017336,33773
40104,Liberty Lanes,Bowling Alley,27.87708251,-82.76105347,33773
40105,Big Jim's Famous Steaks Tavern & Tap,American Restaurant,27.8669413,-82.78667651,33778
40106,Outback Steakhouse,Australian Restaurant,27.843775,-82.794896,33772
40107,Stein Mart,Department Store,27.84445014,-82.7937798,33772
40108,Publix,Grocery Store,27.84360392,-82.79602716,33772
40109,Boston Market,American Restaurant,27.84295515,-82.79573941,33772
40110,La Fitness,Gym,27.842766,-82.792158,33772
40111,American legion post 252,Bar,27.84374798,-82.79729087,33772
40112,Ross Dress For Less,Clothing Store,27.84293797,-82.792726,33772
40113,Pappa John's Pizza,Pizza Place,27.84042,-82.794632,33772
40114,CVS pharmacy,Pharmacy,27.84237355,-82.79397969,33772
40115,Domino's Pizza,Pizza Place,27.84051002,-82.79287849,33772
40116,The UPS Store,Shipping Store,27.840548,-82.792993,33772
40117,Family Dollar,Discount Store,27.84054715,-82.79458221,33772
40118,Seminole City Center,Shopping Mall,27.84228187,-82.79363751,33772
40119,Randy Savage Memorial Tree,Tree,27.84179614,-82.79532186,33772
40120,Willie Jewell's Old School Bar-B-Q Seminole,BBQ Joint,27.84224474,-82.79560804,33772
40121,Papa John's Pizza,Pizza Place,27.84021617,-82.79470472,33772
40122,Visionworks,Pharmacy,27.84052412,-82.79357961,33772
40123,Hand & Stone Massage and Facial Spa,Spa,27.843562,-82.793494,33772
40124,Frutta Bowls,Food & Drink Shop,27.843593,-82.792824,33772
40125,Five Below,Discount Store,27.84443493,-82.79256635,33772
40126,Kirkland's,Furniture / Home Store,27.844852,-82.79425,33772
40127,Petco,Pet Store,27.844945,-82.792501,33772
40128,Treasure Island Fun Center,Arcade,27.8435724,-82.78798219,33772
40129,Tuesday Morning,Construction & Landscaping,27.8447256,-82.793306,33772
40130,ALDI,Grocery Store,27.84265735,-82.78647141,33772
40131,Rack Room Shoes,Shoe Store,27.84503,-82.794304,33772
40132,Seminole Music & Sound,Music Store,27.8385596,-82.7877592,33772
40133,Walgreens,Pharmacy,27.8400295,-82.78604022,33772
40134,McDonald's,Fast Food Restaurant,27.83630345,-82.78653413,33772
40135,Panda Express,Chinese Restaurant,27.83953,-82.788879,33772
40136,Dollar General,Discount Store,27.83892086,-82.78802673,33772
40137,Capo De Monte,Italian Restaurant,27.84899874,-82.78739842,33772
40138,Burlington,Department Store,27.8386987,-82.78607849,33772
40139,Fifth Third Bank & ATM,Bank,27.8399681,-82.789667,33772
40140,Wendy's,Fast Food Restaurant,27.83996551,-82.78813004,33772
40141,Luekens Liquors,Liquor Store,27.83548492,-82.78748856,33772
40142,Sherwin-Williams Paint Store,Hardware Store,27.84107786,-82.78660655,33772
40143,Taco Bell,Fast Food Restaurant,27.83997039,-82.78884773,33772
40144,Middle of the road,Scenic Lookout,27.8394088,-82.78702078,33772
40145,Pizza Hut,Pizza Place,27.84876437,-82.78745949,33772
40146,Visionworks,Optical Shop,27.840158,-82.793742,33772
40147,Palace Of The Orient,Asian Restaurant,27.83977556,-82.78373579,33772
40148,Seminole Mall Bus Shelter,Bus Station,27.84211095,-82.79201629,33772
40149,Irish 31,Irish Pub,27.843239,-82.79206,33772
40150,Freedom Square,Assisted Living,27.84316255,-82.79098377,33772
40151,LA Fitness,Gym,27.84097342,-82.78834805,33772
40152,Home Gym,Gym,27.84724675,-82.7955324,33772
40153,Brooklyn Pizza Company-Seminole,Pizza Place,27.84100464,-82.78851834,33772
40154,Sea Hags,Seafood Restaurant,27.840464,-82.788025,33772
40155,Burger King,Fast Food Restaurant,27.83889765,-82.78668754,33772
40156,Adam and Eve Day Spa,Spa,27.84506039,-82.787429,33772
40157,"Seminole,Florida",Business Service,27.84457848,-82.78666019,33775
40158,Food Market,Convenience Store,27.84626,-82.78717,33772
40159,Black Angus Steakhouse,Steakhouse,27.84800592,-82.80299036,33772
40160,Opti-Mart,Optical Shop,27.83707705,-82.78590733,33772
40161,Bealls Outlet,Discount Store,27.83717,-82.785675,33772
40162,#1 Nails,Spa,27.849248,-82.78744517,33772
40163,Suzie Q's Diner,Diner,27.85551525,-82.78769362,33772
40164,Pinch A Penny Pool Patio Spa,Pool,27.860024,-82.787554,33772
40165,Mickey Quinn's,Bar,27.84466989,-82.81937305,33776
40166,Winn-Dixie,Grocery Store,27.84472411,-82.81811351,33776
40167,Great Clips,Salon / Barbershop,27.86605289,-82.78829701,33778
40168,CVS pharmacy,Pharmacy,27.84408634,-82.82025749,33776
40169,Pinellas Trail @ 102nd Ave,Trail,27.86520239,-82.80247794,33772
40170,Rita's Italian Ice & Frozen Custard,Ice Cream Shop,27.85115809,-82.82079955,33776
40171,Charlie & Millie's Pizza House,Pizza Place,27.87219218,-82.78679788,33778
40172,Angry Pepper Taphouse,BBQ Joint,27.85725829,-82.83059468,33776
40173,Walsingham Dog Park,Dog Run,27.86996395,-82.81528632,33776
40174,Bangkok cuisine,Thai Restaurant,27.83959087,-82.76607668,33777
40175,Winn-Dixie,Grocery Store,27.83831495,-82.76008511,33777
40176,China King,Chinese Restaurant,27.85749194,-82.83093587,33776
40177,Seminole Lanes,Bowling Alley,27.83808505,-82.7586041,33777
40178,Seminole Lake Country Club,Golf Course,27.83271683,-82.7619767,33777
40179,Lights of Lake Park,Historic Site,27.86967004,-82.77195306,33777
40180,Friendly Tavern,Karaoke Bar,27.83321603,-82.83324038,33708
40181,7-Eleven,Convenience Store,27.8328842,-82.8327224,33708
40182,Fort Knox,Bar,27.82893506,-82.83080926,33708
40183,Shell,Gas Station,27.84417135,-82.82783863,33776
40184,Haze Ice Cream,Ice Cream Shop,27.86597873,-82.84858327,33785
40185,YMCA Largo,Gym,27.87537927,-82.75598374,33777
40186,Dunkin',Donut Shop,27.87189411,-82.75014701,33777
40187,TD Bank,Bank,27.8717302,-82.7481259,33777
40188,Shell,Gas Station,27.87191433,-82.74495745,33777
40189,YMCA,Gym,27.87235167,-82.75604986,33777
40190,La Fleur's Gymnastics Club,Gym,27.88701529,-82.75754315,33773
40191,Rally,Gas Station,27.87188935,-82.74499101,33777
40192,Belcher Food Mart,Convenience Store,27.8881509,-82.74556854,33773
40193,The Blind Shark Tavern,Sports Bar,27.8758072,-82.76196924,33773
40194,Bardmoor Golf & Tennis Club,Golf Course,27.86422415,-82.74999301,33777
40195,Clubhouse Resturant,Diner,27.87067591,-82.76061334,33777
40196,Starbucks,Coffee Shop,27.87059234,-82.76155452,33777
40197,Firehouse Subs,Sandwich Place,27.871875,-82.760112,33777
40198,Smashburger,Burger Joint,27.8697085,-82.760629,33777
40199,Julie's Nail & Spa II,Nail Salon,27.87126092,-82.76093385,33777
40200,GNC,Supplement Shop,27.86993425,-82.76060003,33777
40201,Bealls Store,Clothing Store,27.892667,-82.781802,33771
40202,Advantage Pet Center,Pet Store,27.8765745,-82.7294621,33773
40203,Dollar General,Discount Store,27.85659737,-82.72797346,33782
40204,Ronnie Pastrami's Deli,Sandwich Place,27.86605808,-82.72850534,33782
40205,Helen Howarth Park,Park,27.85863743,-82.72291492,33782
40206,GameStop,Video Game Store,27.89362767,-82.78342813,33771
40207,Red Lobster,Seafood Restaurant,27.894097,-82.782614,33771
40208,Marshalls,Department Store,27.8916296,-82.7826419,33771
40209,Starbucks Coffee,Coffee Shop,27.893568,-82.78088,33771
40210,Walgreens,Pharmacy,27.8641597,-82.7293622,33782
40211,Jersey Mike's Subs,Sandwich Place,27.8922146,-82.7877045,32609
40212,Budget Car Rental,Rental Car Location,27.894526,-82.732279,33771
40213,Regal Cinemas Largo Mall 8,Movie Theater,27.890746,-82.783756,33771
40214,Family Dollar,Discount Store,27.88064505,-82.78647816,33778
40215,Vitamin Shoppe,Supplement Shop,27.8922226,-82.7876419,33778
40216,Smoothie King,Smoothie Shop,27.892264,-82.787633,33778
40217,Target,Big Box Store,27.892652,-82.784993,33771
40218,Five Below,Discount Store,27.892115,-82.78476,33778
40219,Pier 1 Imports,Furniture / Home Store,27.89522757,-82.77861903,33771
40220,CVS Pharmacy,Pharmacy,27.86436982,-82.72842402,33782
40221,Taco Bell,Fast Food Restaurant,27.88085026,-82.82865462,33774
40222,KFC,Fried Chicken Joint,27.88083683,-82.82799814,33774
40223,The UPS Store,Shipping Store,27.88103772,-82.82951736,33774
40224,Pizza Hut,Pizza Place,27.88081782,-82.82932423,33774
40225,Walmart Neighborhood Market,Grocery Store,27.88149495,-82.83011877,33774
40226,Spa At Salon West,Cosmetics Shop,27.87986157,-82.82755309,33774
40227,Starbucks,Coffee Shop,27.87980505,-82.8274768,33774
40228,London Pride,Grocery Store,27.87984962,-82.83424258,33774
40229,Goose's Sports Bar,Bar,27.88090792,-82.83320822,33774
40230,Coffee Mill,Coffee Shop,27.88382546,-82.83217129,33774
40231,Walgreens,Pharmacy,27.87971932,-82.8329291,33774
40232,Publix,Grocery Store,27.88112484,-82.8190887,33774
40233,Village Inn,Diner,27.880694,-82.820321,33774
40234,Hot Yoga Largo,Yoga Studio,27.88000697,-82.81844575,33774
40235,Wendy's,Fast Food Restaurant,27.87904978,-82.83272982,33774
40236,Mike's Pizza & Pub,Pub,27.88071145,-82.83865509,33774
40237,Yellow Banks Grove,Juice Bar,27.88067704,-82.83780022,33774
40238,Dollar Tree,Discount Store,27.88159426,-82.83361732,33774
40239,Tomfoolerys,Karaoke Bar,27.87910781,-82.83316902,33774
40240,Get Fitness Gym,Gym,27.88172813,-82.83129009,33774
40241,Mike's Tap House,Beer Garden,27.8805967,-82.83846446,33774
40242,VO Nails & Spa,Nail Salon,27.88255796,-82.83341626,33774
40243,Anytime Fitness,Gym,27.87921,-82.83309,33774
40244,Chase Bank,Bank,27.880948,-82.831352,33774
40245,The Pie Factory,Dessert Shop,27.88120908,-82.81572495,33774
40246,CVS pharmacy,Pharmacy,27.88016242,-82.83201282,33774
40247,Oasis,Cosmetics Shop,27.88140967,-82.83323977,33774
40248,Redbox,Video Store,27.88035,-82.83192,33774
40249,Tuesday Morning,Furniture / Home Store,27.88173369,-82.83096157,33774
40250,7-Eleven,Convenience Store,27.8799831,-82.8204966,33774
40251,Island Fish,Seafood Restaurant,27.88899438,-82.83249829,33774
40252,Family Dollar,Discount Store,27.88124313,-82.81704086,33774
40253,Savory Restaurant,Pizza Place,27.880804,-82.81709399,33774
40254,Circle K,Convenience Store,27.88026,-82.820039,33774
40255,SUBWAY,Sandwich Place,27.87985216,-82.82746281,33774
40256,Shell,Gas Station,27.87880871,-82.82022963,33774
40257,Europa Restaurant,Diner,27.88334034,-82.83201039,33774
40258,Plaza Hair & Spa Salon,Salon / Barbershop,27.879215,-82.83336818,33774
40259,China Gate,Chinese Restaurant,27.87885219,-82.82025312,33774
40260,Somerset Apartments Dog Park,Dog Run,27.8892298,-82.8204335,33774
40261,Watersports West,Sporting Goods Shop,27.88006394,-82.81711979,33774
40262,indian rocks thrift store,Thrift / Vintage Store,27.88126639,-82.81660413,33774
40263,Julie's Cottage at Provence,Gift Shop,27.8922,-82.83219,33774
40264,McGough Nature Park,Park,27.88157002,-82.84144163,33785
40265,The Original Crabby Bills,Seafood Restaurant,27.88311133,-82.85029406,33785
40266,Crabby Bill's Loading Dock,Bar,27.88316207,-82.85027264,33785
40267,Jake's Cantina,Sandwich Place,27.88377859,-82.85036498,33785
40268,PJ's Oyster Bar,Seafood Restaurant,27.88362942,-82.848639,33785
40269,The Lighthouse,Donut Shop,27.88038226,-82.85025281,33785
40270,9th Ave Beach Access,Beach,27.89139911,-82.85022318,33785
40271,Rapunzels Salon,Spa,27.89870751,-82.84788353,33785
40272,The Pub,Seafood Restaurant,27.86701583,-82.84838921,33785
40273,688 Wine and Spirit,Liquor Store,27.88009953,-82.84023928,33774
